itemid,label,fluid,category,count,min,max,linksto,param_type,unitname
227129,Pheresis Catheter Type,,Access Lines - Invasive,1434,Temporary non-Pheresis port (VIP),Tunneled triple lumen,chartevents,Text,
227130,Trach Care,,Respiratory,43499,0,1,chartevents,Checkbox,
227131,Cont. Neb Med Dose,,Respiratory,7336,10 mg/hour,Other,chartevents,Text,
227133,Small Volume Neb Drug #2,,Respiratory,7355,Other,Tobramycin (tobi),chartevents,Text,
227134,ATC Tube #,,Respiratory,641,5,9,chartevents,Text,
227187,Pinsp (Draeger only),,Respiratory,5747,0,8.8,chartevents,Numeric,cmH2O
227194,Extubation,,1-Intubation/Extubation,22336,1,1,procedureevents,Processes,None
227197,Indwelling (PortaCath) Port #2 Date Accessed,,Access Lines - Invasive,3196,2110-05-09 00:00:00,2199-06-22 00:00:00,datetimeevents,Date and time,
227198,Indwelling (PortaCath) Port #1 Date De-accessed,,Access Lines - Invasive,408,2110-04-10 16:12:00,2205-06-29 16:51:00,datetimeevents,Date and time,
227199,Indwelling (PortaCath) Port #2 Date De-accessed,,Access Lines - Invasive,21,2110-09-06 00:00:00,2199-03-22 12:15:00,datetimeevents,Date and time,
227239,ABP Alarm Source,,Alarms,196940,Diastolic,Systolic,chartevents,Text,
227240,NBP Alarm Source,,Alarms,468516,Diastolic,Systolic,chartevents,Text,
227241,PAP Alarm Source,,Alarms,27568,Diastolic,Systolic,chartevents,Text,
227242,Manual Blood Pressure Diastolic Right,,Routine Vital Signs,1042,100,99,chartevents,Numeric,mmHg
227243,Manual Blood Pressure Systolic Right,,Routine Vital Signs,1136,100,99,chartevents,Numeric,mmHg
227287,O2 Flow (additional cannula),,Respiratory,38423,0,90,chartevents,Numeric,L/min
227288,Pupil Response Left,,Neurological,1187644,Brisk ,Sluggish,chartevents,Text,
227290,CRRT mode,,Dialysis,121114,CVVH,SCUF,chartevents,Text,
227292,Arterial Line Dressing Occlusive,,Access Lines - Invasive,326227,0,1,chartevents,Checkbox,
227293,Multi Lumen Dressing Occlusive,,Access Lines - Invasive,268066,0,1,chartevents,Checkbox,
227341,History of falling (within 3 mnths),,Restraint/Support Systems,621381,No,Yes,chartevents,Text,
227342,Secondary diagnosis,,Restraint/Support Systems,621788,No,Yes,chartevents,Text,
227343,Ambulatory aid,,Restraint/Support Systems,618906,Bed rest,Wheel chair,chartevents,Text,
227344,IV/Saline lock,,Restraint/Support Systems,618645,No,Yes,chartevents,Text,
227345,Gait/Transferring,,Restraint/Support Systems,618692,Bed rest,Weak,chartevents,Text,
227346,Mental status,,Restraint/Support Systems,616868,Forgets limitations,Oriented to own ability,chartevents,Text,
227348,Low risk (25-50) interventions,,Restraint/Support Systems,1954,0,1,chartevents,Checkbox,
227349,High risk (>51) interventions,,Restraint/Support Systems,221486,0,1,chartevents,Checkbox,
227350,Cordis/Introducer Dressing Occlusive,,Access Lines - Invasive,57173,0,1,chartevents,Checkbox,
227351,PA Catheter Dressing Occlusive,,Access Lines - Invasive,26074,0,1,chartevents,Checkbox,
227352,CCO PAC Dressing Occlusive,,Access Lines - Invasive,16367,0,1,chartevents,Checkbox,
227353,Trauma Line Dressing Occlusive,,Access Lines - Invasive,7198,0,1,chartevents,Checkbox,
227354,Triple Introducer Dressing Occlusive,,Access Lines - Invasive,491,0,1,chartevents,Checkbox,
227355,IABP Dressing Occlusive,,Access Lines - Invasive,5366,0,1,chartevents,Checkbox,
227356,Sheath Line Dressing Occlusive,,Access Lines - Invasive,5650,0,1,chartevents,Checkbox,
227357,Dialysis Catheter Dressing Occlusive,,Access Lines - Invasive,60557,0,1,chartevents,Checkbox,
227358,PICC Line Dressing Occlusive,,Access Lines - Invasive,167169,0,1,chartevents,Checkbox,
227359,Tunneled (Hickman) Dressing Occlusive,,Access Lines - Invasive,6526,0,1,chartevents,Checkbox,
227360,Indwelling Port (PortaCath) Dressing Occlusive,,Access Lines - Invasive,19120,0,1,chartevents,Checkbox,
227361,Indwelling (PortaCath) Dressing Change,,Access Lines - Invasive,18260,2110-01-12 03:16:00,2207-09-04 14:00:00,datetimeevents,Date and time,
227362,Pheresis Catheter Dressing Occlusive,,Access Lines - Invasive,1814,0,1,chartevents,Checkbox,
227363,ICP Line Dressing Occlusive,,Access Lines - Invasive,29815,0,1,chartevents,Checkbox,
227364,RIC Dressing Occlusive,,Access Lines - Peripheral,1570,0,1,chartevents,Checkbox,
227365,14 Gauge Dressing Occlusive,,Access Lines - Peripheral,5198,0,1,chartevents,Checkbox,
227366,16 Gauge Dressing Occlusive,,Access Lines - Peripheral,90403,0,1,chartevents,Checkbox,
227367,18 Gauge Dressing Occlusive,,Access Lines - Peripheral,355287,0,1,chartevents,Checkbox,
227368,20 Gauge Dressing Occlusive,,Access Lines - Peripheral,518476,0,1,chartevents,Checkbox,
227369,22 Gauge Dressing Occlusive,,Access Lines - Peripheral,136801,0,1,chartevents,Checkbox,
227375,Daily Wake Up,,Pain/Sedation,233978,No,Yes,chartevents,Text,
227418,Midline Dressing Occlusive,,Access Lines - Invasive,11903,0,1,chartevents,Checkbox,
227419,Presep Catheter Dressing Occlusive,,Access Lines - Invasive,548,0,1,chartevents,Checkbox,
227428,SOFA Score,,General,6,10,9,chartevents,Numeric,None
227429,Troponin-T,,Labs,14,0.01,6.17,chartevents,Numeric with tag,None
227429,Troponin-T,,Labs,54296,0,999999,chartevents,Numeric with tag,None
227439,Indwelling Port (PortaCath) placed in outside facility,,Access Lines - Invasive,13558,0,1,chartevents,Checkbox,
227440,Digoxin,,Labs,1,3.4,3.4,chartevents,Numeric with tag,None
227440,Digoxin,,Labs,2366,0.2,999999,chartevents,Numeric with tag,None
227441,LDL measured,,Labs,6,0,6,chartevents,Numeric with tag,None
227441,LDL measured,,Labs,413,100,99,chartevents,Numeric with tag,None
227442,Potassium (serum),,Labs,90,0,6.2,chartevents,Numeric with tag,None
227442,Potassium (serum),,Labs,455566,0,999999,chartevents,Numeric with tag,None
227443,HCO3 (serum),,Labs,113,0,95,chartevents,Numeric with tag,None
227443,HCO3 (serum),,Labs,425155,0,999999,chartevents,Numeric with tag,None
227444,C Reactive Protein (CRP),,Labs,2,6.7,7.7,chartevents,Numeric with tag,None
227444,C Reactive Protein (CRP),,Labs,2747,0.1,99.5,chartevents,Numeric with tag,None
227445,CK-MB,,Labs,5,2,4,chartevents,Numeric with tag,None
227445,CK-MB,,Labs,47846,1,999999,chartevents,Numeric with tag,None
227446,Brain Natiuretic Peptide (BNP),,Labs,3808,10,999999,chartevents,Numeric with tag,None
227447,Gentamicin (Random),,Labs,412,0.3,999999,chartevents,Numeric with tag,None
227448,Gentamicin (Peak),,Labs,121,0.3,9.7,chartevents,Numeric with tag,None
227449,Gentamicin (Trough),,Labs,2,114,124,chartevents,Numeric with tag,None
227449,Gentamicin (Trough),,Labs,323,0.3,999999,chartevents,Numeric with tag,None
227450,Tobramycin (Peak),,Labs,81,0.6,9.7,chartevents,Numeric with tag,None
227451,Tobramycin (Random),,Labs,760,0.2,9.8,chartevents,Numeric with tag,None
227452,Tobramycin (Trough),,Labs,348,0.2,9.9,chartevents,Numeric with tag,None
227453,Vancomycin (Peak),,Labs,14,12.1,9,chartevents,Numeric with tag,None
227454,Vancomycin (Random),,Labs,3,0,8.7,chartevents,Numeric with tag,None
227454,Vancomycin (Random),,Labs,15570,0,999999,chartevents,Numeric with tag,None
227455,Vancomycin (Trough),,Labs,2,0,126,chartevents,Numeric with tag,None
227455,Vancomycin (Trough),,Labs,17692,0.2,999999,chartevents,Numeric with tag,None
227456,Albumin,,Labs,9,1.7,9,chartevents,Numeric with tag,None
227456,Albumin,,Labs,55576,0.2,999999,chartevents,Numeric with tag,None
227457,Platelet Count,,Labs,78,0,95,chartevents,Numeric with tag,None
227457,Platelet Count,,Labs,387950,0,999999,chartevents,Numeric with tag,None
227458,Procan,,Labs,3,5.6,9.7,chartevents,Numeric with tag,None
227459,Procan Napa,,Labs,3,12.9,8,chartevents,Numeric with tag,None
227460,Phenobarbital,,Labs,1311,10,999999,chartevents,Numeric with tag,None
227461,Phenytoin (Dilantin),,Labs,7839,0.6,999999,chartevents,Numeric with tag,None
227462,FK506,,Labs,5299,0.8,9.9,chartevents,Numeric with tag,None
227463,Cortisol,,Labs,6,14,30.4,chartevents,Numeric with tag,None
227463,Cortisol,,Labs,5698,0.3,99.9,chartevents,Numeric with tag,None
227464,Potassium (whole blood),,Labs,27,0,5.8,chartevents,Numeric with tag,None
227464,Potassium (whole blood),,Labs,123546,0.6,999999,chartevents,Numeric with tag,None
227465,Prothrombin time,,Labs,40,11.4,79.5,chartevents,Numeric with tag,None
227465,Prothrombin time,,Labs,267215,10,999999,chartevents,Numeric with tag,None
227466,PTT,,Labs,62,0,92.9,chartevents,Numeric with tag,None
227466,PTT,,Labs,290419,100,999999,chartevents,Numeric with tag,None
227467,INR,,Labs,267275,0.5,999999,chartevents,Numeric with tag,None
227468,Fibrinogen,,Labs,25,105,91,chartevents,Numeric with tag,None
227468,Fibrinogen,,Labs,46067,100,999999,chartevents,Numeric with tag,None
227469,Thrombin,,Labs,306,10.1,99.5,chartevents,Numeric with tag,None
227470,Sed Rate,,Labs,916,0,99,chartevents,Numeric with tag,None
227471,Specific Gravity (urine),,Labs,39970,0,999999,chartevents,Numeric with tag,None
227472,Incision Site #1,,Skin - Incisions,143710,Abdominal,Thoracotomy - Right,chartevents,Text,
227473,Incision Site #2,,Skin - Incisions,57832,Abdominal,Thoracotomy - Right,chartevents,Text,
227474,Incision Site #3,,Skin - Incisions,18478,Abdominal,Thoracotomy - Right,chartevents,Text,
227475,Incision Site #4,,Skin - Incisions,6408,Abdominal,Thoracotomy - Right,chartevents,Text,
227476,Incision Site #5,,Skin - Incisions,2068,Abdominal,Thoracotomy - Right,chartevents,Text,
227477,Incision Site #6,,Skin - Incisions,770,Abdominal,Right Lower Quad,chartevents,Text,
227488,GU Irrigant Volume In,,Output,5898,0,12000,outputevents,Numeric,mL
227489,GU Irrigant/Urine Volume Out,,Output,5888,0,12950,outputevents,Numeric,mL
227510,TF Residual,,Output,86211,0,1800,outputevents,Numeric,mL
227511,TF Residual Output,,Output,8440,0,1600,outputevents,Numeric,mL
227516,PO2 (Mixed Venous),,Labs,6932,0,999999,chartevents,Numeric,mmHg
227517,Humidification,,Respiratory,557979,Active,HME,chartevents,Text,
227518,Nutren 2.0 (3/4),,Nutrition - Enteral,83,21.16666729748249,2399.999996781349,inputevents,Solution,mL
227519,Urine output_ApacheIV,,Scores - APACHE IV (2),8,0,366,chartevents,Numeric,None
227520,Methadone Hydrochloride,,Medications,1871,0,400.0000306405127,inputevents,Solution,mg
227522,KCL (Bolus),,Medications,99072,0,1000,inputevents,Solution,mL
227523,Magnesium Sulfate (Bolus),,Medications,51910,0.4166666567325592,499.9999809265137,inputevents,Solution,mL
227524,Magnesium Sulfate (OB-GYN),,Medications,118,0.1666666753590107,20.000002551823854,inputevents,Solution,grams
227525,Calcium Gluconate (CRRT),,Medications,2,8.000000525498763,8.4000005517737,inputevents,Solution,grams
227525,Calcium Gluconate (CRRT),,Medications,34058,0.0015000374405644834,500.0000151395798,inputevents,Solution,grams
227526,Citrate,,Medications,31429,0.009408334335603286,750.0000963918865,inputevents,Solution,mmol
227528,ACD-A Citrate (500ml),,Medications,598,15.015014410018921,1000.0000433921814,inputevents,Solution,mL
227529,ACD-A Citrate (1000ml),,Medications,30733,0.0833333358168602,9000.000274658203,inputevents,Solution,mL
227530,IV Immune Globulin (IVIG),,Blood Products/Colloids,1740,0.5,955.4852571487427,inputevents,Solution,mL
227531,Mannitol,,Medications,3,12.500000302679837,12.500000302679837,inputevents,Solution,grams
227531,Mannitol,,Medications,2058,0.016800537414383143,1000,inputevents,Solution,grams
227532,Plasma Pheresis,,Blood Products/Colloids,122,19,3743.001136779785,inputevents,Solution,mL
227533,Sodium Bicarbonate 8.4% (Amp),,Fluids/Intake,5373,0,1000,inputevents,Solution,mL
227534,Cyclosporine,,Medications,38,24.99999973224476,250.00001303851604,inputevents,Solution,mg
227535,Vitamin K (Phytonadione),,Medications,1,500.0000055588316,500.0000055588316,inputevents,Solution,mg
227535,Vitamin K (Phytonadione),,Medications,2308,0.5000000055588316,500.0000260770321,inputevents,Solution,mg
227536,KCl (CRRT),,Medications,1,20.000002831220627,20.000002831220627,inputevents,Solution,mEq.
227536,KCl (CRRT),,Medications,51311,0.0016666667070239782,306.1125074028969,inputevents,Solution,mEq.
227537,ART Blood Pressure Alarm - High,,Alarms,15318,0,95,chartevents,Numeric,mmHg
227538,ART Blood Pressure Alarm - Low,,Alarms,15345,0,95,chartevents,Numeric,mmHg
227539,ART Blood Pressure Alarm Source,,Alarms,15316,Diastolic,Systolic,chartevents,Text,
227541,SvO2 Calibrated,,Hemodynamics,5587,2110-03-15 14:14:00,2205-12-01 13:39:00,datetimeevents,Date and time,
227542,ScvO2 (Presep) Calibrated,,Hemodynamics,116,2110-09-08 00:00:00,2195-10-24 16:30:00,datetimeevents,Date and time,
227543,CO (Arterial),,Hemodynamics,19215,1,9.99,chartevents,Numeric,L/min
227546,SVV (Arterial),,Hemodynamics,17022,1,99,chartevents,Numeric,%
227547,SV (Arterial),,Hemodynamics,13094,10,99.9,chartevents,Numeric,mL/beat
227549,ScvO2 (Presep),,Hemodynamics,2356,0,97,chartevents,Numeric,%
227550,ERCP (Travel to),,4-Procedures,484,1,1,procedureevents,Processes,None
227551,Plasma Pheresis.,,4-Procedures,1,0.05416666666666667,0.05416666666666667,procedureevents,Processes,None
227551,Plasma Pheresis.,,4-Procedures,30,1,4,procedureevents,Processes,None
227551,Plasma Pheresis.,,4-Procedures,251,5,14305,procedureevents,Processes,None
227565,Ventilator Tank #1,,Respiratory,192512,0,950,chartevents,Numeric,None
227566,Ventilator Tank #2,,Respiratory,192180,0,999,chartevents,Numeric,None
227567,Airway Location,,Respiratory,4686,L Nare,R Nare,chartevents,Text,
227568,Airway Size (mm),,Respiratory,3087,7.0,Not applicable,chartevents,Text,
227570,Small Volume Neb Drug/Dose #1,,Respiratory,85130,Albuterol 0.083% unit,Atrovent 0.02% dose,chartevents,Text,
227577,BiPap Mode,,Respiratory,10648,Not applicable,Timed (T),chartevents,Text,
227578,BiPap Mask,,Respiratory,11315,Nasal,Total face,chartevents,Text,
227579,BiPap EPAP,,Respiratory,10605,0,9,chartevents,Numeric,cmH2O
227580,BiPap IPAP,,Respiratory,10118,0,9,chartevents,Numeric,cmH2O
227581,BiPap bpm (S/T -Back up),,Respiratory,920,0,8,chartevents,Numeric,bpm
227582,BiPap O2 Flow,,Respiratory,9874,0,9,chartevents,Numeric,L/min
227583,Autoset/CPAP,,Respiratory,7380,Off,On,chartevents,Text,
227584,GU Catheter D/C Date,,GI/GU,1310,2112-01-31 10:42:00,2199-02-25 12:18:00,datetimeevents,Date and time,
227585,GI Guaiac,,GI/GU,8569,Negative,Positive,chartevents,Text,
227586,GI pH,,GI/GU,1677,0,8,chartevents,Numeric,None
227588,GI #1 Tube Place Method,,GI/GU,43925,Gastric pH,X-ray,chartevents,Text,
227589,GI #2 Tube Place Method,,GI/GU,2815,Gastric pH,X-ray,chartevents,Text,
227590,GI #3 Tube Place Method,,GI/GU,203,GI aspirates > 30 ml,X-ray,chartevents,Text,
227591,Neuro Drain Landmark,,Neurological,9045,Iliac crest,Tragus,chartevents,Text,
227594,Impaired Skin Cleanse #9,,Skin - Impairment,2837,Foam Cleanser,Wound Cleanser,chartevents,Text,
227595,Impaired Skin Cleanse #10,,Skin - Impairment,2260,Foam Cleanser,Wound Cleanser,chartevents,Text,
227596,Impaired Skin Depth #9,,Skin - Impairment,712,0,2,chartevents,Numeric,cm
227597,Impaired Skin Depth #10,,Skin - Impairment,338,0,2,chartevents,Numeric,cm
227598,Impaired Skin Drainage #9,,Skin - Impairment,3392,Brown,Yellow,chartevents,Text,
227599,Impaired Skin Drainage #10,,Skin - Impairment,2668,Brown,Yellow,chartevents,Text,
227600,Impaired Skin Drainage Amount #9,,Skin - Impairment,2913,Copious,Small,chartevents,Text,
227601,Impaired Skin Drainage Amount #10,,Skin - Impairment,2152,Copious,Small,chartevents,Text,
227602,Impaired Skin Length #9,,Skin - Impairment,1663,0,8,chartevents,Numeric,cm
227603,Impaired Skin Length #10,,Skin - Impairment,966,0,7,chartevents,Numeric,cm
227604,Impaired Skin Odor #9,,Skin - Impairment,2963,0,1,chartevents,Checkbox,
227605,Impaired Skin Odor #10,,Skin - Impairment,2150,0,1,chartevents,Checkbox,
227606,Impaired Skin Site #9,,Skin - Impairment,4397,Abdominal,Torso,chartevents,Text,
227607,Impaired Skin Site #10,,Skin - Impairment,3662,Abdominal,Torso,chartevents,Text,
227608,Impaired Skin Treatment #9,,Skin - Impairment,4044,Adaptic,Xeroform,chartevents,Text,
227609,Impaired Skin Treatment #10,,Skin - Impairment,3244,Adaptic,Xeroform,chartevents,Text,
227612,Impaired Skin Type #9,,Skin - Impairment,3451,Abrasion,Vascular wound; venous,chartevents,Text,
227613,Impaired Skin Type #10,,Skin - Impairment,2780,Abrasion,Vascualr wound: venous,chartevents,Text,
227614,Impaired Skin Width #9,,Skin - Impairment,1591,0,7,chartevents,Numeric,cm
227615,Impaired Skin Width #10,,Skin - Impairment,919,0,5,chartevents,Numeric,cm
227616,Impaired Skin Wound Base #9,,Skin - Impairment,4075,Black,Yellow,chartevents,Text,
227617,Impaired Skin Wound Base #10,,Skin - Impairment,2990,Black,Yellow,chartevents,Text,
227618,Pressure Ulcer Stage #9,,Skin - Impairment,1294,Deep tissue injury,Unable to stage; wound is covered with eschar,chartevents,Text,
227619,Pressure Ulcer Stage #10,,Skin - Impairment,1330,Deep tissue injury,Unable to stage; wound is covered with eschar,chartevents,Text,
227620,Surrounding Tissue #9,,Skin - Impairment,3722,Callous,Not assessed,chartevents,Text,
227621,Surrounding Tissue #10,,Skin - Impairment,2874,Callous,Not assessed,chartevents,Text,
227622,Tunneling Present #9,,Skin - Impairment,1563,No,Yes,chartevents,Text,
227623,Tunneling Present #10,,Skin - Impairment,1276,No,Yes,chartevents,Text,
227624,Undermining Present #9,,Skin - Impairment,1305,No,Yes,chartevents,Text,
227625,Undermining Present #10,,Skin - Impairment,1107,No,Yes,chartevents,Text,
227626,Seizure Pads,,Treatments,5800,Off,On,chartevents,Text,
227627,Arctic Sun/Alsius Set Temp,,Treatments,31326,0,98.6,chartevents,Numeric,°C
227628,Arctic Sun Water Temp,,Treatments,30923,0.54,9.9,chartevents,Numeric,°C
227629,Shivering,,Treatments,4396,No,Yes,chartevents,Text,
227630,Arctic Sun Temp #1 Location,,Routine Vital Signs,47345,Bladder,Rectal,chartevents,Text,
227631,Arctic Sun Temp #2 Location,,Routine Vital Signs,44284,Bladder,Rectal,chartevents,Text,
227632,Arctic Sun/Alsius Temp #1 C,,Routine Vital Signs,44539,0,99.8,chartevents,Numeric,°C
227634,Arctic Sun/Alsius Temp #2 C,,Routine Vital Signs,41562,0,98.8,chartevents,Numeric,°C
227636,Knee Location - CPM,,Treatments,842,Both Knees,Right Knee,chartevents,Text,
227638,Medication Added #2 (Peritoneal Dialysis),,Dialysis,315,Heparin,Potassium Chloride,chartevents,Text,
227639,Medication Added Amount  #2 (Peritoneal Dialysis),,Dialysis,119,0,8,chartevents,Numeric,None
227640,Medication Added Units #2 (Peritoneal Dialysis),,Dialysis,129,mEq/L,Units/L,chartevents,Text,
227642,Breast Feeding,,OB-GYN,654,No,Yes,chartevents,Text,
227643,Breast Feeding - L,,OB-GYN,334,Infant suckling,Not done,chartevents,Text,
227644,Breast Feeding - R,,OB-GYN,340,Infant suckling,Not done,chartevents,Text,
227645,Breast Feed - L (Minutes),,OB-GYN,259,0,7,chartevents,Numeric,min
227646,Breast Feed - R (Minutes),,OB-GYN,256,0,7,chartevents,Numeric,min
227647,Clot Size (cm),,OB-GYN,107,0,8,chartevents,Numeric,cm
227648,Clots,,OB-GYN,1064,No,Yes,chartevents,Text,
227649,Fundus Character,,OB-GYN,880,Boggy,Not assessed,chartevents,Text,
227650,Fundus Location (Breadth),,OB-GYN,732,-1,@ Umbilicus,chartevents,Text,
227651,Lochia Character,,OB-GYN,846,Albicans,Serous,chartevents,Text,
227652,Lochia Estimate,,OB-GYN,1088,Large,Small,chartevents,Text,
227653,Pad Change/Hour,,OB-GYN,1317,<1/hour,Not assessed,chartevents,Text,
227654,Reflexes LE,,OB-GYN,46,+1,Not assessed,chartevents,Text,
227655,Reflexes UE,,OB-GYN,55,+1,Not assessed,chartevents,Text,
